loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,target,dti_squared,loan_to_income,installment_to_income,int_rate_times_term
5000.0,5000.0,5000.0,36.0,0.1333,169.27,2,12,3.0,2,25000.0,2,2015-05-01,0,1,9,12.67,0.0,2007-12-01,0.0,15.0,0.0,6235.0,22.2,24.0,1,0.0,0.0,165.57,165.57,113.73,51.84,0.0,0.0,0.0,2015-06-01 00:00:00,169.27,2015-12-01,0.0,1.0,0,0.0,76.0,6235.0,23500.0,1,160.5289,0.1999920003199872,0.0812463501459941,4.7988
21000.0,21000.0,21000.0,36.0,0.1399,717.63,2,13,0.5,0,105000.0,1,2015-04-01,0,2,5,20.78,0.0,2002-08-01,1.0,13.0,0.0,36061.0,83.9,33.0,0,0.0,0.0,21332.21,21332.21,21000.0,332.21,0.0,0.0,0.0,2015-05-01 00:00:00,21348.53,2015-07-01,0.0,1.0,0,0.0,0.0,268911.0,43000.0,0,431.80840000000006,0.1999980952562356,0.0820140760564185,5.0364
35000.0,35000.0,35000.0,60.0,0.1229,783.7,2,10,0.5,0,180000.0,1,2015-04-01,0,2,26,15.19,0.0,1988-12-01,0.0,25.0,0.0,44967.0,38.2,43.0,1,0.0,0.0,37934.38,37934.38,35000.0,2934.38,0.0,0.0,0.0,2016-01-01 00:00:00,31838.3,2016-01-01,0.0,1.0,0,0.0,0.0,553560.0,117600.0,0,230.7361,0.1944433642035322,0.0522463764090199,7.374
11600.0,11600.0,11600.0,36.0,0.1399,396.41,2,13,10.0,0,63973.0,2,2015-04-01,0,2,10,32.83,0.0,1993-09-01,0.0,16.0,0.0,22592.0,81.0,45.0,0,0.0,0.0,12129.9,12129.9,11600.0,529.9,0.0,0.0,0.0,2015-08-01 00:00:00,10949.69,2015-10-01,0.0,1.0,0,0.0,0.0,238912.0,27900.0,0,1077.8089,0.1813236627379873,0.0743570825647919,5.0364
32000.0,32000.0,32000.0,36.0,0.1229,1067.3,2,10,6.0,0,77000.0,2,2015-04-01,0,1,33,6.11,0.0,2004-07-01,4.0,21.0,0.0,27585.0,30.0,37.0,0,0.0,0.0,34494.95,34494.95,32000.0,2494.95,0.0,0.0,0.0,2015-12-01 00:00:00,23843.8,2016-01-01,0.0,1.0,0,0.0,0.0,199801.0,23500.0,0,37.3321,0.4155790184543058,0.1663303073986052,4.4244
13850.0,13850.0,13850.0,60.0,0.1757,348.47,3,18,0.5,2,38400.0,1,2015-04-01,0,2,33,27.69,1.0,2004-07-01,1.0,24.0,0.0,20286.0,39.8,50.0,1,0.0,0.0,14821.65,14821.65,13850.0,971.65,0.0,0.0,0.0,2015-09-01 00:00:00,13454.81,2015-09-01,0.0,1.0,0,0.0,0.0,35608.0,23500.0,0,766.7361000000001,0.3606676909455483,0.1088940392177287,10.542
35000.0,35000.0,34950.0,36.0,0.1655,1240.03,3,16,0.5,2,406000.0,1,2015-04-01,0,2,12,8.72,0.0,1989-01-01,1.0,9.0,0.0,239858.0,71.0,24.0,0,0.0,0.0,36908.75,36856.02,35000.0,1908.75,0.0,0.0,0.0,2015-08-01 00:00:00,33220.84,2015-09-01,0.0,1.0,0,0.0,0.0,501645.0,279000.0,0,76.03840000000001,0.0862066842199896,0.0366510427314218,5.958
24000.0,24000.0,24000.0,36.0,0.0639,734.38,0,1,6.0,0,100100.0,1,2015-04-01,0,1,37,20.26,0.0,1999-12-01,0.0,16.0,0.0,27043.0,71.2,39.0,1,0.0,0.0,24214.57,24214.57,24000.0,214.57,0.0,0.0,0.0,2015-05-01 00:00:00,24231.61,2015-06-01,0.0,1.0,0,0.0,0.0,174014.0,38000.0,0,410.46760000000006,0.2397578445769772,0.0880366829502202,2.3004
2125.0,2125.0,2125.0,36.0,0.1655,75.29,3,16,10.0,2,25000.0,0,2015-04-01,0,2,4,19.16,0.0,1992-09-01,1.0,8.0,1.0,2209.0,30.0,15.0,1,0.0,0.0,2229.03,2229.03,2125.0,104.03,0.0,0.0,0.0,2015-09-01 00:00:00,522.74,2016-01-01,0.0,1.0,0,0.0,0.0,9502.0,7400.0,0,367.1056,0.0849966001359945,0.0361377544898204,5.958
14250.0,14250.0,14250.0,60.0,0.2167,390.91,4,24,3.0,2,56500.0,1,2015-04-01,0,8,9,20.18,0.0,2002-05-01,0.0,9.0,0.0,5738.0,76.5,15.0,1,0.0,0.0,15811.42,15811.42,14250.0,1561.42,0.0,0.0,0.0,2015-10-01 00:00:00,13891.18,2015-10-01,0.0,1.0,0,0.0,0.0,34100.0,7500.0,0,407.2324,0.252207925523442,0.0830236632979947,13.002
35000.0,35000.0,35000.0,60.0,0.1268999999999999,790.82,2,11,4.0,1,190000.0,1,2015-04-01,0,2,40,15.03,0.0,1999-08-01,2.0,11.0,0.0,45456.0,62.7,26.0,1,0.0,0.0,35771.32,35771.32,35000.0,771.32,0.0,0.0,0.0,2015-06-01 00:00:00,35005.18,2016-01-01,0.0,1.0,0,0.0,0.0,419800.0,72500.0,0,225.9009,0.1842095567918063,0.0499462634407187,7.613999999999999
10000.0,10000.0,10000.0,36.0,0.1268999999999999,335.45,2,11,10.0,0,91000.0,0,2015-04-01,0,2,18,21.48,0.0,2000-07-01,1.0,13.0,1.0,36675.0,87.0,39.0,1,0.0,0.0,10164.14,10164.14,10000.0,164.14,0.0,0.0,0.0,2015-06-01 00:00:00,10171.19,2015-06-01,0.0,1.0,0,0.0,0.0,80904.0,41950.0,0,461.3904,0.1098889023197547,0.044234678739794,4.5684
1500.0,1500.0,1500.0,36.0,0.1655,53.15,3,16,10.0,2,70000.0,0,2015-04-01,0,2,4,7.2,0.0,2002-11-01,1.0,5.0,0.0,711.0,8.9,6.0,1,0.0,0.0,1515.17,1515.17,1500.0,15.17,0.0,0.0,0.0,2015-05-01 00:00:00,1517.93,2016-01-01,0.0,1.0,0,0.0,0.0,15942.0,23500.0,0,51.84,0.0214282653104955,0.0091112984100227,5.958
15000.0,15000.0,15000.0,36.0,0.1229,500.3,2,10,7.0,0,105000.0,0,2015-04-01,0,2,26,38.18,0.0,2000-04-01,2.0,32.0,0.0,32879.0,65.0,61.0,0,0.0,0.0,16087.42,16087.42,15000.0,1087.42,0.0,0.0,0.0,2015-11-01 00:00:00,13095.86,2015-12-01,0.0,1.0,0,0.0,0.0,477735.0,73000.0,0,1457.7124,0.1428557823258826,0.0571765983181112,4.4244
20000.0,20000.0,20000.0,60.0,0.1229,447.83,2,10,10.0,0,168000.0,1,2015-04-01,0,1,4,8.53,0.0,1997-03-01,0.0,13.0,0.0,43445.0,63.0,36.0,1,0.0,0.0,21522.74,21522.74,20000.0,1522.74,0.0,0.0,0.0,2015-12-01 00:00:00,18849.42,2015-12-01,0.0,1.0,0,0.0,0.0,469681.0,23500.0,0,72.76089999999999,0.1190469104350569,0.0319876667400789,7.374
13000.0,13000.0,13000.0,60.0,0.1951999999999999,340.96,4,22,3.0,0,80000.0,2,2015-04-01,0,3,38,26.24,2.0,2005-06-01,1.0,16.0,0.0,11424.0,39.5,39.0,1,0.0,0.0,13162.13,13162.13,13000.0,162.13,0.0,0.0,0.0,2015-05-01 00:00:00,13190.33,2015-05-01,0.0,1.0,0,0.0,0.0,133288.0,28900.0,0,688.5375999999999,0.1624979687753903,0.0511433607079911,11.712
8000.0,8000.0,8000.0,36.0,0.1153,263.93,1,9,10.0,2,95000.0,0,2015-04-01,0,1,29,26.29,0.0,1998-02-01,0.0,5.0,0.0,20398.0,99.5,14.0,1,0.0,0.0,8560.58,8560.58,8000.0,560.58,0.0,0.0,0.0,2016-01-01 00:00:00,6718.19,2016-01-01,0.0,1.0,0,0.0,0.0,262947.0,23500.0,0,691.1641,0.0842096398985273,0.0333381753876275,4.1508
11700.0,11700.0,11700.0,36.0,0.1561,409.09,3,15,10.0,0,83000.0,2,2015-04-01,0,2,20,16.43,0.0,1990-06-01,2.0,16.0,1.0,18817.0,71.0,25.0,1,0.0,0.0,11781.18,11781.18,11700.0,81.18,0.0,0.0,0.0,2015-05-01 00:00:00,11801.47,2015-05-01,0.0,1.0,0,0.0,0.0,590841.0,23500.0,0,269.9449,0.1409621570824447,0.0591448295803665,5.619599999999999
25250.0,25250.0,25250.0,36.0,0.1268999999999999,847.01,2,11,9.0,2,170000.0,2,2015-04-01,0,2,28,28.92,0.0,1999-02-01,0.0,12.0,0.0,47299.0,83.7,27.0,0,0.0,0.0,26992.51,26992.51,25250.0,1742.51,0.0,0.0,0.0,2015-11-01 00:00:00,21928.25,2016-01-01,0.0,1.0,0,0.0,0.0,459801.0,52800.0,0,836.3664000000001,0.1485285380674231,0.0597885894788854,4.5684
7000.0,7000.0,7000.0,36.0,0.0999,225.84,1,7,0.0,0,48000.0,2,2015-04-01,0,8,4,20.5,0.0,2003-06-01,0.0,7.0,0.0,9011.0,39.3,11.0,0,0.0,0.0,7348.28,7348.28,7000.0,348.28,0.0,0.0,0.0,2015-12-01 00:00:00,127.86,2015-11-01,0.0,1.0,0,0.0,0.0,33913.0,22900.0,0,420.25,0.1458302952021833,0.0564588237745046,3.5964
22250.0,22250.0,22250.0,36.0,0.1951999999999999,821.46,4,22,0.0,2,62000.0,2,2015-04-01,0,2,19,9.39,0.0,2002-11-01,0.0,5.0,0.0,1898.0,63.3,20.0,0,0.0,0.0,23727.47,23727.47,22250.0,1477.47,0.0,0.0,0.0,2015-08-01 00:00:00,21419.93,2015-08-01,0.0,1.0,0,0.0,0.0,16264.0,3000.0,0,88.17210000000001,0.3588651795938775,0.1589896937146175,7.0272
5925.0,5925.0,5925.0,36.0,0.0999,191.16,1,7,10.0,0,44000.0,0,2015-04-01,0,2,42,2.05,0.0,2001-10-01,0.0,2.0,0.0,623.0,62.0,15.0,1,0.0,0.0,6215.19,6215.19,5925.0,290.19,0.0,0.0,0.0,2015-11-01 00:00:00,5262.68,2015-11-01,0.0,1.0,0,0.0,0.0,111028.0,1000.0,0,4.2025,0.1346560305447603,0.0521333606054407,3.5964
5000.0,5000.0,5000.0,36.0,0.1655,177.15,3,16,5.0,1,62500.0,2,2015-04-01,0,8,4,23.56,0.0,2002-07-01,1.0,11.0,0.0,19228.0,56.9,19.0,0,0.0,0.0,5349.82,5349.82,5000.0,349.82,0.0,0.0,0.0,2015-10-01 00:00:00,4650.41,2015-09-01,0.0,1.0,0,0.0,0.0,237668.0,33800.0,0,555.0735999999999,0.0799987200204796,0.0340122558039071,5.958
2000.0,2000.0,2000.0,36.0,0.0999,64.53,1,7,3.0,0,80000.0,0,2015-04-01,0,3,26,25.62,0.0,1998-08-01,2.0,9.0,0.0,33225.0,92.3,23.0,1,0.0,0.0,2061.55,2061.55,2000.0,61.55,0.0,0.0,0.0,2015-07-01 00:00:00,1933.6,2015-08-01,0.0,1.0,0,0.0,0.0,347360.0,23500.0,0,656.3844,0.0249996875039062,0.0096793790077624,3.5964
20000.0,20000.0,20000.0,36.0,0.1333,677.07,2,12,3.0,2,64078.0,1,2015-04-01,0,2,12,28.0,0.0,1990-01-01,1.0,12.0,0.0,21173.0,57.4,26.0,0,0.0,0.0,21167.55,21167.55,20000.0,1167.55,0.0,0.0,0.0,2015-09-01 00:00:00,18488.89,2015-10-01,0.0,1.0,0,0.0,0.0,36745.0,36900.0,0,784.0,0.312114733375989,0.1267941135161285,4.7988
9600.0,9600.0,9600.0,36.0,0.1153,316.71,1,9,10.0,0,60000.0,0,2015-04-01,0,2,10,27.0,0.0,1996-11-01,0.0,11.0,0.0,9540.0,60.0,37.0,0,0.0,0.0,10052.24,10052.24,9600.0,452.24,0.0,0.0,0.0,2015-09-01 00:00:00,8791.55,2015-09-01,0.0,1.0,0,0.0,0.0,178250.0,15900.0,0,729.0,0.159997333377777,0.0633409443175947,4.1508
22400.0,22400.0,22400.0,60.0,0.2299,631.34,5,25,4.0,1,100464.0,1,2015-04-01,0,2,40,7.73,1.0,1997-11-01,1.0,15.0,0.0,26452.0,71.3,35.0,0,0.0,0.0,25104.84,25104.84,22400.0,2704.84,0.0,0.0,0.0,2015-12-01 00:00:00,476.75,2015-11-01,0.0,1.0,0,0.0,0.0,448770.0,23500.0,0,59.7529,0.2229632210222465,0.0754101428358134,13.794
20000.0,20000.0,20000.0,36.0,0.0818,628.39,1,5,10.0,2,74000.0,2,2015-04-01,0,2,4,9.58,0.0,1998-01-01,0.0,16.0,0.0,11900.0,27.5,40.0,1,0.0,0.0,20892.73,20892.73,20000.0,892.73,0.0,0.0,0.0,2015-11-01 00:00:00,17131.48,2016-01-01,0.0,1.0,0,0.0,0.0,17836.0,43300.0,0,91.7764,0.2702666180186754,0.1018997040580532,2.9448
10000.0,10000.0,10000.0,36.0,0.1655,354.3,3,16,5.0,1,35000.0,1,2015-04-01,0,2,1,27.85,0.0,2009-06-01,1.0,13.0,0.0,7043.0,39.1,40.0,0,0.0,0.0,10329.62,10329.62,10000.0,329.62,0.0,0.0,0.0,2015-07-01 00:00:00,9984.51,2015-07-01,0.0,1.0,0,0.0,0.0,43126.0,23500.0,0,775.6225000000001,0.2857061226822091,0.121470815119568,5.958
10775.0,10775.0,10775.0,36.0,0.1655,381.75,3,16,6.0,2,41000.0,1,2015-04-01,0,0,35,29.22,0.0,1995-10-01,0.0,10.0,0.0,6092.0,48.3,18.0,0,0.0,0.0,10957.32,10957.32,10775.0,182.32,0.0,0.0,0.0,2015-06-01 00:00:00,10967.23,2015-06-01,1.0,1.0,0,0.0,2643.0,27922.0,12600.0,0,853.8083999999999,0.2627984683300407,0.1117289822199458,5.958
3600.0,3600.0,3600.0,36.0,0.1561,125.88,3,15,10.0,0,119000.0,1,2015-04-01,0,8,18,14.5,2.0,1998-12-01,2.0,12.0,0.0,10569.0,78.3,40.0,0,0.0,0.0,3980.19,3980.19,3600.0,380.19,0.0,0.0,0.0,2015-12-01 00:00:00,3102.15,2016-01-01,0.0,1.0,0,0.0,55.0,44996.0,13500.0,0,210.25,0.0302518466231376,0.0126936748430685,5.619599999999999
12000.0,12000.0,12000.0,60.0,0.1951999999999999,314.74,4,22,10.0,0,60000.0,2,2015-04-01,0,1,29,15.52,0.0,1992-08-01,1.0,12.0,1.0,10627.0,56.8,30.0,1,0.0,0.0,12924.51,12924.51,12000.0,924.51,0.0,0.0,0.0,2015-08-01 00:00:00,11993.3,2015-10-01,0.0,1.0,0,0.0,0.0,235218.0,18700.0,0,240.8704,0.1999966667222213,0.0629469508841519,11.712
12000.0,12000.0,12000.0,60.0,0.1399,279.16,2,13,10.0,2,55000.0,1,2015-04-01,0,2,33,17.59,0.0,2002-11-01,0.0,7.0,0.0,5734.0,88.2,16.0,1,0.0,0.0,12034.04,12034.04,12000.0,34.04,0.0,0.0,0.0,2015-05-01 00:00:00,12043.37,2015-04-01,0.0,1.0,0,0.0,88.0,31227.0,6500.0,0,309.4081,0.2181778513117943,0.0609065289722005,8.394
30000.0,30000.0,30000.0,60.0,0.2557,890.6,5,29,9.0,2,85000.0,2,2015-05-01,0,3,4,1.54,0.0,2005-01-01,0.0,5.0,0.0,1726.0,13.8,8.0,0,0.0,0.0,34255.05,34255.05,30000.0,4255.05,0.0,0.0,0.0,2015-11-01 00:00:00,29844.67,2015-11-01,0.0,1.0,0,0.0,0.0,1726.0,23500.0,0,2.3716,0.3529370242703027,0.1257302855260526,15.342
9600.0,9600.0,9600.0,36.0,0.2048999999999999,359.18,4,23,7.0,1,23209.0,2,2015-04-01,0,8,44,16.03,0.0,2007-12-01,0.0,6.0,0.0,6177.0,93.6,9.0,1,0.0,0.0,9714.74,9714.74,9600.0,114.74,0.0,0.0,0.0,2015-05-01 00:00:00,9736.6,2015-05-01,0.0,1.0,0,0.0,0.0,12369.0,6600.0,0,256.96090000000004,0.4136148211977596,0.1857027143472641,7.3763999999999985
8000.0,8000.0,8000.0,36.0,0.1333,270.83,2,12,7.0,2,32000.0,0,2015-04-01,0,2,11,16.05,0.0,2004-04-01,0.0,7.0,0.0,5341.0,58.1,18.0,0,0.0,0.0,8298.72,8298.72,8000.0,298.72,0.0,0.0,0.0,2015-08-01 00:00:00,7762.98,2015-08-01,0.0,1.0,0,0.0,0.0,5791.0,23500.0,0,257.6025,0.2499921877441329,0.1015580763101153,4.7988
8875.0,8875.0,8875.0,36.0,0.0668,272.74,0,2,10.0,2,45000.0,1,2015-04-01,0,2,9,19.63,0.0,2005-12-01,0.0,17.0,1.0,4617.0,17.0,40.0,1,0.0,0.0,9153.34,9153.34,8875.0,278.34,0.0,0.0,0.0,2015-10-01 00:00:00,6292.0,2015-11-01,0.0,1.0,0,0.0,0.0,24044.0,27200.0,0,385.3369,0.1972178396035643,0.0727290504655452,2.4048
16000.0,16000.0,16000.0,60.0,0.1465,377.71,2,14,0.5,2,55000.0,1,2015-04-01,0,2,4,33.33,0.0,2007-07-01,1.0,17.0,0.0,25243.0,74.9,18.0,1,0.0,0.0,16922.49,16922.49,16000.0,922.49,0.0,0.0,0.0,2015-08-01 00:00:00,15802.38,2015-09-01,0.0,1.0,0,0.0,0.0,74660.0,33700.0,0,1110.8889,0.2909038017490591,0.0824079562189778,8.79
10000.0,10000.0,10000.0,36.0,0.1465,344.95,2,14,6.0,1,40000.0,1,2015-04-01,0,2,23,21.36,0.0,1997-08-01,1.0,12.0,1.0,10968.0,73.6,36.0,0,0.0,0.0,10636.02,10636.02,10000.0,636.02,0.0,0.0,0.0,2015-10-01 00:00:00,9264.36,2015-10-01,0.0,1.0,0,0.0,0.0,39844.0,14900.0,0,456.2496,0.2499937501562461,0.1034824129396765,5.274
9600.0,9600.0,9600.0,36.0,0.1268999999999999,322.04,2,11,10.0,2,42000.0,1,2015-05-01,0,2,4,21.14,0.0,1997-05-01,1.0,9.0,1.0,3170.0,29.4,33.0,1,0.0,0.0,10224.98,10224.98,9600.0,624.98,0.0,0.0,0.0,2015-11-01 00:00:00,8621.55,2015-11-01,0.0,1.0,0,0.0,699.0,19389.0,23500.0,0,446.8996,0.2285659865241303,0.0920092378752887,4.5684
18000.0,18000.0,18000.0,60.0,0.1229,403.05,2,10,10.0,0,140000.0,0,2015-04-01,0,2,13,5.35,0.0,2003-06-01,0.0,11.0,0.0,5720.0,23.0,32.0,1,0.0,0.0,19502.25,19502.25,18000.0,1502.25,0.0,0.0,0.0,2015-12-01 00:00:00,16705.48,2016-01-01,0.0,1.0,0,0.0,0.0,138446.0,24900.0,0,28.622499999999995,0.1285705102106413,0.0345468960935993,7.374
8000.0,8000.0,8000.0,36.0,0.1699,285.19,3,17,10.0,2,100000.0,1,2015-04-01,0,2,9,21.95,0.0,2003-06-01,1.0,10.0,0.0,28946.0,89.1,27.0,0,0.0,0.0,8644.66,8644.66,8000.0,644.66,0.0,0.0,0.0,2015-10-01 00:00:00,7226.26,2015-10-01,0.0,1.0,0,0.0,0.0,66778.0,32500.0,0,481.8025,0.0799992000079999,0.0342224577754222,6.1164
5000.0,5000.0,5000.0,36.0,0.0818,157.1,1,5,10.0,2,41640.0,2,2015-05-01,0,2,4,20.61,0.0,1994-11-01,0.0,10.0,0.0,4753.0,17.9,23.0,1,0.0,0.0,5242.85,5242.85,5000.0,242.85,0.0,0.0,0.0,2015-12-01 00:00:00,4302.52,2016-01-01,0.0,1.0,0,0.0,0.0,33614.0,23500.0,0,424.7721,0.1200739655627866,0.045272687975793,2.9448
3000.0,3000.0,3000.0,36.0,0.0917,95.64,1,6,2.0,2,22000.0,0,2015-04-01,0,2,4,10.58,0.0,2000-05-01,0.0,8.0,0.0,2821.0,31.0,8.0,1,0.0,0.0,3146.48,3146.48,3000.0,146.48,0.0,0.0,0.0,2015-10-01 00:00:00,2669.81,2015-11-01,0.0,1.0,0,0.0,0.0,2821.0,9100.0,0,111.9364,0.1363574382982591,0.052164901595382,3.3012
3475.0,3475.0,3475.0,36.0,0.2167,132.12,4,24,2.0,2,9700.0,0,2015-04-01,0,2,20,36.51,0.0,2007-12-01,0.0,3.0,0.0,11827.0,95.4,4.0,0,0.0,0.0,3891.27,3891.27,3475.0,416.27,0.0,0.0,0.0,2015-11-01 00:00:00,3106.92,2015-11-01,0.0,1.0,0,0.0,0.0,47628.0,23500.0,0,1332.9800999999998,0.3582104937635295,0.1634305741676116,7.8012
35000.0,35000.0,35000.0,60.0,0.1699,869.66,3,17,3.0,0,260000.0,2,2015-04-01,0,2,22,32.24,0.0,2001-10-01,1.0,18.0,1.0,20232.0,45.7,41.0,1,0.0,0.0,35642.26,35642.26,35000.0,642.26,0.0,0.0,0.0,2015-06-01 00:00:00,35675.3,2015-06-01,0.0,1.0,0,0.0,0.0,703103.0,23500.0,0,1039.4176000000002,0.1346148668658966,0.0401379994692328,10.194
1800.0,1800.0,1800.0,36.0,0.1268999999999999,60.39,2,11,10.0,2,65000.0,0,2015-04-01,0,2,28,14.53,0.0,2004-08-01,0.0,10.0,0.0,13288.0,88.0,12.0,0,0.0,0.0,1818.98,1818.98,1800.0,18.98,0.0,0.0,0.0,2015-05-01 00:00:00,1821.52,2015-05-01,0.0,1.0,0,0.0,0.0,35731.0,15100.0,0,211.1209,0.027691881663359,0.0111487515576683,4.5684
16000.0,16000.0,16000.0,36.0,0.0593,486.25,0,0,3.0,0,100371.0,0,2015-04-01,0,2,19,19.84,0.0,1995-10-01,0.0,10.0,0.0,17242.0,40.5,41.0,0,0.0,0.0,16175.87,16175.87,16000.0,175.87,0.0,0.0,0.0,2015-07-01 00:00:00,15694.89,2015-07-01,0.0,1.0,0,0.0,0.0,34218.0,23500.0,0,393.6256,0.1594070059379109,0.0581337424779819,2.1348
6000.0,6000.0,6000.0,36.0,0.1229,200.12,2,10,6.0,2,50000.0,0,2015-04-01,0,2,33,15.03,1.0,2004-09-01,1.0,18.0,0.0,5891.0,66.2,32.0,1,0.0,0.0,6279.73,6279.73,6000.0,279.73,0.0,0.0,0.0,2015-10-01 00:00:00,5183.35,2015-09-01,0.0,1.0,0,0.0,0.0,116545.0,23500.0,0,225.9009,0.119997600047999,0.0480278394432111,4.4244
5400.0,5400.0,5400.0,36.0,0.1561,188.81,3,15,10.0,0,65000.0,0,2015-04-01,0,0,40,27.67,8.0,1996-10-01,1.0,9.0,0.0,15514.0,86.2,34.0,0,0.0,0.0,5707.95,5707.95,5400.0,307.95,0.0,0.0,0.0,2015-10-01 00:00:00,2787.15,2015-11-01,0.0,1.0,0,0.0,0.0,223528.0,18000.0,0,765.6289,0.083075644990077,0.0348566945123921,5.619599999999999
8700.0,8700.0,8700.0,36.0,0.1229,290.18,2,10,6.0,0,45000.0,1,2015-05-01,0,2,38,12.61,1.0,2002-05-01,0.0,16.0,0.0,6933.0,39.4,26.0,1,0.0,0.0,9275.27,9275.27,8700.0,575.27,0.0,0.0,0.0,2015-12-01 00:00:00,7546.07,2015-12-01,1.0,1.0,0,0.0,0.0,117583.0,23500.0,0,159.01209999999998,0.1933290371325081,0.0773796137863603,4.4244
12000.0,12000.0,12000.0,60.0,0.1757,301.93,3,18,10.0,0,155000.0,0,2015-04-01,0,2,26,9.01,0.0,2010-05-01,1.0,13.0,2.0,8317.0,55.8,17.0,0,0.0,0.0,12031.05,12031.05,12000.0,31.05,0.0,0.0,0.0,2015-05-01 00:00:00,12042.76,2015-04-01,0.0,1.0,0,0.0,0.0,289510.0,14900.0,0,81.1801,0.0774188553622234,0.0233750749995161,10.542
10000.0,10000.0,10000.0,36.0,0.1229,333.53,2,10,5.0,2,39000.0,2,2015-04-01,0,2,17,9.35,0.0,1998-10-01,0.0,7.0,1.0,2034.0,7.1,11.0,1,0.0,0.0,10682.28,10682.28,10000.0,682.28,0.0,0.0,0.0,2015-12-01 00:00:00,8687.93,2016-01-01,0.0,1.0,0,0.0,0.0,7746.0,23500.0,0,87.4225,0.2564036819568729,0.1026219840516909,4.4244
12000.0,12000.0,12000.0,60.0,0.1333,275.07,2,12,7.0,0,78000.0,1,2015-04-01,0,2,38,5.62,0.0,2000-12-01,2.0,16.0,1.0,10646.0,33.2,20.0,1,0.0,0.0,12528.78,12528.78,11999.99,528.79,0.0,0.0,0.0,2015-10-01 00:00:00,171.2,2015-10-01,0.0,1.0,0,0.0,0.0,96833.0,32100.0,0,31.5844,0.1538441814848527,0.0423179190010384,7.998
16000.0,16000.0,16000.0,60.0,0.0917,333.46,1,6,0.5,1,135000.0,2,2015-04-01,0,2,24,4.81,0.0,1999-12-01,0.0,6.0,0.0,18542.0,85.8,16.0,1,0.0,0.0,16988.62,16988.62,16000.0,988.62,0.0,0.0,0.0,2015-12-01 00:00:00,14670.7,2015-12-01,0.0,1.0,0,0.0,0.0,275500.0,21600.0,0,23.136099999999995,0.1185176406100695,0.0296406693283753,5.502000000000001
18625.0,18625.0,18625.0,60.0,0.2557,552.91,5,29,10.0,2,55000.0,1,2015-04-01,0,2,11,15.84,0.0,1999-08-01,2.0,7.0,0.0,11004.0,31.3,19.0,0,0.0,0.0,18999.22,18999.22,18625.0,374.22,0.0,0.0,0.0,2015-05-01 00:00:00,9025.68,2015-11-01,0.0,1.0,0,0.0,0.0,30542.0,35200.0,0,250.9056,0.3386302067235141,0.1206327157688042,15.342
18000.0,18000.0,18000.0,60.0,0.1699,447.25,3,17,10.0,0,120000.0,1,2015-05-01,0,2,29,7.84,0.0,1999-11-01,0.0,7.0,0.0,10406.0,83.9,14.0,1,0.0,0.0,19317.94,19317.94,18000.0,1317.94,0.0,0.0,0.0,2015-10-01 00:00:00,17545.93,2015-10-01,0.0,1.0,0,0.0,0.0,426705.0,23500.0,0,61.4656,0.1499987500104165,0.0447246272947725,10.194
10000.0,10000.0,10000.0,36.0,0.0668,307.31,0,2,6.0,0,35000.0,0,2015-04-01,0,1,19,14.27,0.0,2001-01-01,1.0,7.0,0.0,16977.0,62.0,16.0,1,0.0,0.0,10383.69,10383.69,10000.0,383.69,0.0,0.0,0.0,2015-11-01 00:00:00,8543.54,2015-12-01,0.0,1.0,0,0.0,0.0,164244.0,27400.0,0,203.6329,0.2857061226822091,0.1053604182737636,2.4048
15000.0,15000.0,15000.0,36.0,0.0999,483.94,1,7,9.0,0,100000.0,0,2015-04-01,0,3,26,8.82,0.0,2003-08-01,0.0,10.0,0.0,15563.0,57.2,13.0,0,0.0,0.0,15395.32,15395.32,15000.0,395.32,0.0,0.0,0.0,2015-07-01 00:00:00,14444.09,2015-07-01,0.0,1.0,0,0.0,82.0,235273.0,27200.0,0,77.7924,0.1499985000149998,0.0580722192778072,3.5964
3600.0,3600.0,3600.0,36.0,0.0668,110.64,0,2,0.0,0,30300.0,2,2015-05-01,0,3,19,24.48,0.0,2002-02-01,0.0,4.0,0.0,7519.0,39.6,17.0,1,0.0,0.0,3604.01,3604.01,3600.0,4.01,0.0,0.0,0.0,2015-05-01 00:00:00,3606.68,2015-04-01,0.0,1.0,0,0.0,55.0,39970.0,23500.0,0,599.2704,0.1188079601333289,0.0438163756971717,2.4048
21000.0,21000.0,21000.0,36.0,0.1099,687.42,1,8,10.0,0,55000.0,2,2015-04-01,0,8,16,21.58,0.0,2000-12-01,0.0,17.0,0.0,26333.0,46.3,21.0,1,0.0,0.0,22032.8,22032.8,21000.0,1032.8,0.0,0.0,0.0,2015-10-01 00:00:00,19295.94,2015-10-01,0.0,1.0,0,0.0,0.0,214104.0,56900.0,0,465.6963999999999,0.3818112397956401,0.1499798185487536,3.9564
